CODE	LABEL
HP:0011958	Retinal perforation
HP:0011960	Substantia nigra gliosis
HP:0011961	Non-obstructive azoospermia
HP:0011962	Obstructive azoospermia
HP:0011964	Intermittent painful muscle spasms
HP:0011965	Abnormal circulating citrulline concentration
HP:0011966	Elevated plasma citrulline
HP:0011967	Decreased circulating copper concentration
HP:0011968	Feeding difficulties
HP:0011969	Elevated circulating luteinizing hormone level
HP:0011970	Cerebral amyloid angiopathy
HP:0011971	Dermatographic urticaria
HP:0011972	Hypoglycorrhachia
HP:0011973	Paroxysmal lethargy
HP:0011974	Myelofibrosis
HP:0011975	Aminoglycoside-induced hearing loss
HP:0011976	Elevated urinary catecholamines
HP:0011977	Elevated urinary homovanillic acid
HP:0011978	Elevated urinary vanillylmandelic acid
HP:0011979	Elevated urinary dopamine
HP:0011980	Cholesterol gallstones
HP:0011981	Pigment gallstones
HP:0011984	Atretic gallbladder
HP:0011985	Acholic stools
HP:0011986	Ectopic ossification
HP:0011987	Ectopic ossification in muscle tissue
HP:0011988	Ectopic ossification in tendon tissue
HP:0011989	Ectopic ossification in ligament tissue
HP:0011990	Abnormality of neutrophil physiology
HP:0011991	Abnormal neutrophil count
HP:0011992	Abnormality of neutrophil morphology
HP:0011993	Impaired neutrophil bactericidal activity
HP:0011994	Abnormal atrial septum morphology
HP:0011995	Atrial septal dilatation
HP:0011996	Elevated coagulation factor V activity
HP:0011997	Postprandial hyperlactemia
HP:0011998	Postprandial hyperglycemia
HP:0011999	Paranoia
HP:0012001	EEG with generalized polyspikes
HP:0012012	EEG with parietal focal spike waves
HP:0012018	EEG with temporal focal spikes
HP:0012019	Lens luxation
HP:0012020	Right aortic arch
HP:0012023	Galactosuria
HP:0012024	Hypergalactosemia
HP:0012025	Abnormal circulating ornithine concentration
HP:0012026	Hyperornithinemia
HP:0012027	Laryngeal edema
HP:0012028	Hepatocellular adenoma
HP:0012029	Abnormal urine hormone level
HP:0012030	Increased urinary cortisol level
HP:0012031	Lipomatous tumor
HP:0012032	Lipoma
HP:0012033	Sacral lipoma
HP:0012035	Steatocystoma multiplex
HP:0012036	Sternocleidomastoid amyotrophy
HP:0012037	Pectoralis amyotrophy
HP:0012038	Corneal guttata
HP:0012039	Descemet Membrane Folds
HP:0012040	Corneal stromal edema
HP:0012041	Decreased fertility in males
HP:0012042	Aspirin-induced asthma
HP:0012043	Pendular nystagmus
HP:0012044	Seesaw nystagmus
HP:0012045	Retinal flecks
HP:0012046	Areflexia of upper limbs
HP:0012047	Hemeralopia
HP:0012048	Oromandibular dystonia
HP:0012049	Laryngeal dystonia
HP:0012050	Anasarca
HP:0012051	Reactive hypoglycemia
HP:0012052	Low serum calcitriol
HP:0012054	Choroidal melanoma
HP:0012055	Ciliary body melanoma
HP:0012056	Cutaneous melanoma
HP:0012059	Lentigo maligna melanoma
HP:0012060	Acral lentiginous melanoma
HP:0012061	Urinary excretion of sialylated oligosaccharides
HP:0012062	Bone cyst
HP:0012066	Increased urinary disaccharide excretion
HP:0012067	Glycopeptiduria
HP:0012068	Aspartylglucosaminuria
HP:0012069	Keratan sulfate excretion in urine
HP:0012070	Chondroitin sulfate excretion in urine
HP:0012071	Abnormal circulating acetylcarnitine concentration
HP:0012072	Aciduria
HP:0012074	Tonic pupil
HP:0012075	Personality disorder
HP:0012078	Motor conduction block
HP:0012079	Abnormality of central motor conduction
HP:0012081	Enlarged cerebellum
HP:0012082	Cerebellar Purkinje layer atrophy
HP:0012083	Ubiquitin-positive cerebral inclusion bodies
HP:0012084	Abnormality of skeletal muscle fiber size
HP:0012086	Abnormal urinary color
HP:0012087	Abnormal mitochondrial shape
HP:0012089	Arteritis
HP:0012090	Abnormal pancreas morphology
HP:0012091	Abnormality of pancreas physiology
HP:0012092	Abnormality of exocrine pancreas physiology
HP:0012093	Abnormality of endocrine pancreas physiology
HP:0012094	Abnormal pancreas size
HP:0012095	Multiple joint dislocation
HP:0012098	Edema of the dorsum of feet
HP:0012099	Abnormality of circulating catecholamine level
HP:0012100	Abnormal circulating creatinine level
HP:0012101	Decreased serum creatinine
HP:0012102	Abnormal mitochondrial number
HP:0012103	Abnormality of the mitochondrion
HP:0012104	Parietal cortical atrophy
HP:0012105	Occipital cortical atrophy
HP:0012106	Rhizomelic leg shortening
HP:0012107	Increased fibular diameter
HP:0012108	Open angle glaucoma
HP:0012109	Angle closure glaucoma
HP:0012110	Hypoplasia of the pons
HP:0012111	Abnormality of circulating glucocorticoid level
HP:0012112	Abnormal circulating corticosterone level
HP:0012113	Abnormal circulating creatine concentration
HP:0012114	Endometrial carcinoma
HP:0012115	Hepatitis
HP:0012116	Abnormal albumin level
HP:0012118	Laryngeal carcinoma
HP:0012119	Methemoglobinemia
HP:0012120	Methylmalonic aciduria
HP:0012122	Anterior uveitis
HP:0012123	Posterior uveitis
HP:0012125	Prostate cancer
HP:0012126	Stomach cancer
HP:0012129	Abnormality of bone marrow stromal cells
HP:0012130	Abnormal erythroid lineage cell morphology
HP:0012131	Abnormal number of erythroid precursors
HP:0012132	Erythroid hyperplasia
HP:0012133	Erythroid hypoplasia
HP:0012134	Dysplastic erythropoesis
HP:0012135	Abnormal granulocytopoietic cell morphology
HP:0012136	Dysplastic granulopoesis
HP:0012137	Abnormal number of granulocyte precursors
HP:0012142	Pancreatic squamous cell carcinoma
HP:0012143	Abnormal megakaryocyte morphology
HP:0012144	Abnormality monocyte morphology
HP:0012145	Abnormality of multiple cell lineages in the bone marrow
HP:0012146	Abnormality of von Willebrand factor
HP:0012147	Reduced quantity of Von Willebrand factor
HP:0012148	Multiple lineage myelodysplasia
HP:0012150	Single lineage myelodysplasia
HP:0012151	Hemothorax
HP:0012152	Foveoschisis
HP:0012153	Hypotriglyceridemia
HP:0012155	Decreased corneal sensation
HP:0012156	Hemophagocytosis
HP:0012157	Subcortical cerebral atrophy
HP:0012163	Carotid artery dilatation
HP:0012164	Asterixis
HP:0012165	Oligodactyly
HP:0012166	Skin-picking
HP:0012167	Hair-pulling
HP:0012168	Head-banging
HP:0012169	Self-biting
HP:0012171	Stereotypical hand wringing
HP:0012172	Stereotypical body rocking
HP:0012173	Orthostatic tachycardia
HP:0012174	Glioblastoma multiforme
HP:0012175	Resistance to activated protein C
HP:0012176	Abnormal natural killer cell morphology
HP:0012177	Abnormal natural killer cell physiology
HP:0012178	Reduced natural killer cell activity
HP:0012179	Craniofacial dystonia
HP:0012180	Cystic medial necrosis
HP:0012181	Entrapment neuropathy
HP:0012182	Oropharyngeal squamous cell carcinoma
HP:0012183	Hyperplastic colonic polyposis
HP:0012184	Increased HDL cholesterol concentration
HP:0012185	Constrictive median neuropathy
HP:0012187	Increased erythrocyte protoporphyrin concentration
HP:0012188	Hyperemesis gravidarum
HP:0012189	Hodgkin lymphoma
HP:0012190	T-cell lymphoma
HP:0012191	B-cell lymphoma
HP:0012192	Cutaneous T-cell lymphoma
HP:0012194	Episodic hemiplegia
HP:0012197	Insulinoma
HP:0012198	Juvenile colonic polyposis
HP:0012200	Abnormality of prothrombin
HP:0012202	Increased serum bile acid concentration
HP:0012203	Onychomycosis
HP:0012204	Recurrent vulvovaginal candidiasis
HP:0012205	Globozoospermia
HP:0012206	Abnormal sperm motility
HP:0012207	Reduced sperm motility
HP:0012208	Nonmotile sperm
HP:0012209	Juvenile myelomonocytic leukemia
HP:0012210	Abnormal renal morphology
HP:0012211	Abnormal renal physiology
HP:0012212	Abnormal glomerular filtration rate
HP:0012213	Decreased glomerular filtration rate
HP:0012215	Testicular microlithiasis
HP:0012218	Alveolar soft part sarcoma
HP:0012219	Erythema nodosum
HP:0012221	Pretibial blistering
HP:0012222	Arachnoid hemangiomatosis
HP:0012223	Splenic rupture
HP:0012226	Ovarian teratoma
HP:0012227	Urethral stricture
HP:0012229	CSF pleocytosis
HP:0012230	Rhegmatogenous retinal detachment
HP:0012231	Exudative retinal detachment
HP:0012232	Shortened QT interval
HP:0012233	Intramuscular hematoma
HP:0012234	Agranulocytosis
HP:0012236	Elevated sweat chloride
HP:0045005	Neural tube defect
HP:0012237	Urocanic aciduria
HP:0012238	Increased circulating chylomicron concentration
HP:0045007	Abnormality of the substantia nigra
HP:0012239	Atransferrinemia
HP:0045008	Abnormal shape of the radius
HP:0012240	Increased intramyocellular lipid droplets
HP:0045009	Abnormal morphology of the radius
HP:0012241	Levator palpebrae superioris atrophy
HP:0045010	Abnormality of peripheral nerves
HP:0012242	Superior rectus atrophy
HP:0012243	Abnormal reproductive system morphology
HP:0012244	Abnormal sex determination
HP:0012245	Sex reversal
HP:0045014	Hypolipidemia
HP:0012246	Oculomotor nerve palsy
HP:0012248	Prolonged PR interval
HP:0012249	Abnormal ST segment
HP:0045017	Congenital malformation of the left heart
HP:0012250	ST segment depression
HP:0012251	ST segment elevation
HP:0012252	Abnormal respiratory system morphology
HP:0012253	Abnormal respiratory epithelium morphology
HP:0012254	Ewing sarcoma
HP:0012255	Dynein arm defect of respiratory motile cilia
HP:0012256	Absent outer dynein arms
HP:0045025	Narrow palpebral fissure
HP:0012257	Absent inner dynein arms
HP:0012258	Abnormal axonemal organization of respiratory motile cilia
HP:0045026	Abnormality of the mediastinum
HP:0045027	Abnormality of the thoracic cavity
HP:0012259	Absent inner and outer dynein arms
HP:0045028	Microlissencephaly
HP:0012260	Abnormal central microtubular pair morphology of respiratory motile cilia
HP:0012261	Abnormal respiratory motile cilium physiology
HP:0012262	Abnormal ciliary motility
HP:0012263	Immotile cilia
HP:0012265	Ciliary dyskinesia
HP:0012266	T-wave alternans
HP:0012269	Abnormal muscle glycogen content
HP:0045037	Abnormality of jaw muscles
HP:0012270	Decreased muscle glycogen content
HP:0045038	Gastric lymphoma
HP:0045039	Osteolysis involving bones of the upper limbs
HP:0012271	Episodic upper airway obstruction
HP:0045040	Abnormal lactate dehydrogenase level
HP:0012272	J wave
HP:0012273	Increased carotid artery intimal medial thickness
HP:0045042	Decreased serum complement C4
HP:0012275	Autosomal dominant inheritance with maternal imprinting
HP:0045044	Decreased serum complement C4b
HP:0012276	Digital flexor tenosynovitis
HP:0045045	Elevated plasma acylcarnitine levels
HP:0012277	Hypoglycinemia
HP:0012278	Abnormal circulating serine concentration
HP:0045046	Reduced insulin like growth factor binding protein acid labile subunit level
HP:0012279	Hyposerinemia
HP:0045048	Increased HbA2 hemoglobin
HP:0012280	Hepatic amyloidosis
HP:0012282	Morbilliform rash
HP:0012283	Small distal femoral epiphysis
HP:0045052	Abnormality of the brachial nerve plexus
HP:0012284	Small proximal tibial epiphyses
HP:0012285	Abnormal hypothalamus physiology
HP:0012286	Abnormal hypothalamus morphology
HP:0045054	Brachial plexus neuropathy
HP:0045055	Tiger tail banding
HP:0012287	Hypothalamic luteinizing hormone-releasing hormone deficiency
HP:0045056	Abnormal levels of alpha-fetoprotein
HP:0012288	Neoplasm of head and neck
HP:0012289	Facial neoplasm
HP:0045057	Decreased levels of alpha-fetoprotein
HP:0045058	Abnormality of the testis size
HP:0012290	Mouth neoplasm
HP:0045059	Hyperkeratotic papule
HP:0045060	Aplasia/hypoplasia involving bones of the extremities
HP:0012293	Abnormal genital pigmentation
HP:0045061	Decreased carnitine level in liver
HP:0012294	Abnormality of the occipital bone
HP:0012296	Slender distal phalanx of finger
HP:0012297	Slender proximal phalanx of finger
HP:0012299	Long distal phalanx of finger
HP:0012301	Type II transferrin isoform profile
HP:0012302	Herpes simplex encephalitis
HP:0012303	Abnormal aortic arch morphology
HP:0012304	Hypoplastic aortic arch
HP:0045073	Serositis
HP:0012305	Coarctation of the descending aortic arch
HP:0045074	Thin eyebrow
HP:0012306	Abnormal rib ossification
HP:0045075	Sparse eyebrow
HP:0012307	Spatulate ribs
HP:0012308	Decreased serum complement C9
HP:0012309	Cutaneous amyloidosis
HP:0012310	Abnormal monocyte count
HP:0012311	Monocytosis
HP:0045080	Decreased proportion of CD3-positive T cells
HP:0012312	Monocytopenia
HP:0045081	Abnormality of body mass index
HP:0012313	Heberden's node
HP:0045082	Decreased body mass index
HP:0012315	Histiocytoma
HP:0045084	Limb myoclonus
HP:0012316	Fibrous tissue neoplasm
HP:0012317	Sacroiliac arthritis
HP:0045086	Knee joint hypermobility
HP:0045087	Hip joint hypermobility
HP:0012321	D-2-hydroxyglutaric aciduria
HP:0012322	Perifolliculitis
HP:0012324	Myeloid leukemia
HP:0012325	Chronic myelomonocytic leukemia
HP:0012330	Pyelonephritis
HP:0012331	Abnormal autonomic nervous system morphology
HP:0012332	Abnormal autonomic nervous system physiology
HP:0012334	Extrahepatic cholestasis
HP:0012337	Abnormal homeostasis
HP:0012338	Abnormal energy expenditure
HP:0012340	Decreased resting energy expenditure
HP:0012343	Decreased serum ferritin
HP:0012345	Abnormal glycosylation
HP:0012346	Abnormal protein glycosylation
HP:0012347	Abnormal protein N-linked glycosylation
HP:0012348	Decreased galactosylation of N-linked protein glycosylation
HP:0012358	Abnormal protein O-linked glycosylation
HP:0012362	Abnormal sialylation of O-linked protein glycosylation
HP:0012363	Decreased sialylation of O-linked protein glycosylation
HP:0012364	Decreased urinary potassium
HP:0012365	Hypophosphaturia
HP:0012366	Basilar invagination
HP:0012368	Flat face
HP:0012369	Abnormality of malar bones
HP:0012371	Hyperplasia of midface
HP:0012372	Abnormal eye morphology
HP:0012373	Abnormal eye physiology
HP:0012376	Microphakia
HP:0012377	Hemianopia
HP:0012378	Fatigue
HP:0012379	Abnormal enzyme/coenzyme activity
HP:0012382	Left-to-right shunt
HP:0012384	Rhinitis
HP:0012385	Camptodactyly
HP:0012386	Absent hallux
HP:0012387	Bronchitis
HP:0012389	Appendicular hypotonia
HP:0012391	Hyporeflexia of upper limbs
HP:0012393	Allergy
HP:0012397	Aortic atherosclerotic lesion
HP:0012398	Peripheral edema
HP:0012400	Abnormal aldolase level
HP:0012401	Abnormal urine alpha-ketoglutarate concentration
HP:0012402	Increased urine alpha-ketoglutarate concentration
HP:0012404	Abnormal urine citrate concentration
HP:0012405	Hypocitraturia
HP:0012407	Scissor gait
HP:0012408	Medullary nephrocalcinosis
HP:0012410	Pure red cell aplasia
HP:0012411	Premature pubarche
HP:0012412	Premature adrenarche
HP:0012415	Abnormal blood gas level
HP:0012416	Hypercapnia
HP:0012418	Hypoxemia
HP:0012424	Chorioretinitis
HP:0012426	Optic disc drusen
HP:0012427	Excessive femoral anteversion
HP:0012428	Prominent calcaneus
HP:0012429	Aplasia/Hypoplasia of the cerebral white matter
HP:0012430	Cerebral white matter hypoplasia
HP:0012431	Episodic fatigue
HP:0012432	Chronic fatigue
HP:0012433	Abnormal social behavior
HP:0012434	Delayed social development
HP:0012437	Abnormal gallbladder morphology
HP:0012438	Abnormal gallbladder physiology
HP:0012440	Abnormal biliary tract morphology
HP:0012443	Abnormality of brain morphology
HP:0012444	Brain atrophy
HP:0012447	Abnormal myelination
HP:0012448	Delayed myelination
HP:0012450	Chronic constipation
HP:0012452	Restless legs
HP:0012456	Medial arterial calcification
HP:0012457	Medial calcification of medium-sized arteries
HP:0012462	Chin myoclonus
HP:0012463	Elevated transferrin saturation
HP:0012464	Decreased transferrin saturation
HP:0012465	Elevated hepatic iron concentration
HP:0012468	Chronic acidosis
HP:0012469	Infantile spasms
HP:0012471	Thick vermilion border
HP:0012472	Eclabion
HP:0012473	Tongue atrophy
HP:0012475	Decreased circulating level of specific antibody
HP:0012476	Decreased specific pneumococcal antibody level
HP:0012477	Vocal tremor
HP:0012478	Temporomandibular joint ankylosis
HP:0012480	Abnormality of cerebral veins
HP:0012483	Abnormal alpha granules
HP:0012484	Abnormal dense granules
HP:0012487	Cerebellopontine angle arachnoid cyst
HP:0012489	Suprasellar arachnoid cyst
HP:0012490	Panniculitis
HP:0012492	Cerebral artery stenosis
HP:0012496	Reduced maximal inspiratory pressure
HP:0012499	Descending aortic dissection
HP:0012501	Abnormality of the brainstem white matter
HP:0012503	Abnormality of the pituitary gland
HP:0012504	Abnormal size of pituitary gland
HP:0012505	Enlarged pituitary gland
HP:0012506	Small pituitary gland
HP:0012507	Weakness of orbicularis oculi muscle
HP:0012508	Metamorphopsia
